DESI2	0.0479788217358887
METTL8	0.0483699227133936
TRAPPC9	0.0484981683444373
SGSM1	0.048701005928224
ZFHX3	0.0487553324283453
NFATC1	0.0489525888491624
LGALS3	0.0489525888491624
EIF2B5	0.0490998000239122
SGK223	0.0491625278095876
GOLT1B	0.0495102092633505
ATXN1	0.0496724261666256
PPM1F	0.0496724261666256
MAMDC4	0.0497307972348388
C1ORF27	0.0497307972348388
WDR44	0.0498920351253507
TAF1	0.0498920351253507
